player_name,season_norm,goals,shots,passes,team_name,primary_pos,att_score,mid_score,def_score,league,season_name,season,extracted_year
Branimir Hrgota,2015/2016,0,2,0,Borussia Mönchengladbach,Left Center Back,10,0,0,1. Bundesliga,2015/2016,2015/2016,2015
Branislav Ivanović,2015/2016,2,28,0,Chelsea,Right Back,240,0,0,Premier League,2015/2016,2015/2016,2015
Braulio Nóbrega Rodríguez,2010/2011,0,1,0,Real Zaragoza,Right Center Forward,5,0,0,La Liga,2010/2011,2010/2011,2010
Brayan Andrés Perea Vargas,2015/2016,0,6,0,Troyes,Center Forward,30,0,0,Ligue 1,2015/2016,2015/2016,2015
Brecht Dejaegere,2022/2023,0,1,0,Toulouse,Right Center Midfield,5,0,0,Ligue 1,2022/2023,2022/2023,2022
Brede Hangeland,2015/2016,0,5,0,Crystal Palace,Left Center Back,25,0,0,Premier League,2015/2016,2015/2016,2015
Breel-Donald Embolo,2018,0,4,0,Switzerland,Left Wing,20,0,0,UEFA Euro,2018,2018,2018
Breel-Donald Embolo,2020,1,11,0,Switzerland,Left Center Forward,105,0,0,UEFA Euro,2020,2020,2020
Breel-Donald Embolo,2022,2,6,0,Switzerland,Center Forward,130,0,0,UEFA Euro,2022,2022,2022
Breel-Donald Embolo,2024,2,8,0,Switzerland,Center Forward,140,0,0,UEFA Euro,2024,2024,2024
Brendan Joel Zibusiso Galloway,2015/2016,0,9,0,Everton,Left Back,45,0,0,Premier League,2015/2016,2015/2016,2015
Brenden Aaronson,2022,0,1,0,United States,Right Center Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Brennan Johnson,2022,0,3,0,Wales,Left Wing Back,15,0,0,UEFA Euro,2022,2022,2022
Brett Ormerod,2003/2004,0,2,0,Southampton,Right Center Forward,10,0,0,Premier League,2003/2004,2003/2004,2003
Brian McBride,2003/2004,0,1,0,Fulham,Left Center Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Brianna Visalli,2018/2019,1,25,0,West Ham United LFC,Left Center Midfield,175,0,0,FA Women's Super League,2018/2019,2018/2019,2018
Brianna Visalli,2019/2020,0,11,0,Birmingham City WFC,Right Center Midfield,55,0,0,FA Women's Super League,2019/2020,2019/2020,2019
Brice Dja Djédjé,2015/2016,0,10,0,Marseille,Right Back,50,0,0,Ligue 1,2015/2016,2015/2016,2015
Bright Osayi-Samuel,2023,0,2,0,Nigeria,Right Back,10,0,0,African Cup of Nations,2023,2023,2023
Brison Deuben Fernandes,2021/2022,0,2,0,Goa,Left Center Midfield,10,0,0,Indian Super league,2021/2022,2021/2022,2021
Brooke Chaplen,2018/2019,7,50,0,Reading WFC,Left Center Forward,600,0,0,FA Women's Super League,2018/2019,2018/2019,2018
Brooke Chaplen,2019/2020,3,30,0,Reading WFC,Right Center Forward,300,0,0,FA Women's Super League,2019/2020,2019/2020,2019
Brooke Chaplen,2020/2021,1,13,0,Reading WFC,Left Wing,115,0,0,FA Women's Super League,2020/2021,2020/2021,2020
Brooke Elby,2018,0,3,0,Chicago Red Stars,Right Back,15,0,0,NWSL,2018,2018,2018
Brooke Hendrix,2018/2019,0,8,0,West Ham United LFC,Left Center Back,40,0,0,FA Women's Super League,2018/2019,2018/2019,2018
Brooke Hendrix,2019/2020,0,1,0,West Ham United LFC,Center Back,5,0,0,FA Women's Super League,2019/2020,2019/2020,2019
Brou Benjamin Angoua,2015/2016,1,4,0,Guingamp,Right Center Back,70,0,0,Ligue 1,2015/2016,2015/2016,2015
Bruna Santos Nhaia,2023,0,1,0,Brazil Women's,Right Back,5,0,0,Women's World Cup,2023,2023,2023
Bruno Alberto Langa,2023,0,4,0,Mozambique,Left Wing Back,20,0,0,African Cup of Nations,2023,2023,2023
Bruno Alexandre Vilela Gama,2012/2013,0,1,0,RC Deportivo La Coruña,Right Wing,5,0,0,La Liga,2012/2013,2012/2013,2012
Bruno Edgar Silva Almeida,2021/2022,0,19,0,Bengaluru,Center Defensive Midfield,95,0,0,Indian Super league,2021/2022,2021/2022,2021
Bruno Giordano,1986/1987,1,6,0,Napoli,Center Forward,80,0,0,Serie A,1986/1987,1986/1987,1986
Bruno González Cabrera,2015/2016,0,17,0,Real Betis,Left Center Back,85,0,0,La Liga,2015/2016,2015/2016,2015
Bruno Guimarães Rodriguez Moura,2021/2022,0,1,0,Lyon,Left Defensive Midfield,5,0,0,Ligue 1,2021/2022,2021/2022,2021
Bruno Guimarães Rodriguez Moura,2022,0,5,0,Brazil,Right Defensive Midfield,25,0,0,FIFA World Cup,2022,2022,2022
Bruno Guimarães Rodriguez Moura,2024,0,6,0,Brazil,Right Defensive Midfield,30,0,0,FIFA World Cup,2024,2024,2024
Bruno Henrique Pinto,2015/2016,0,4,0,Wolfsburg,Center Attacking Midfield,20,0,0,1. Bundesliga,2015/2016,2015/2016,2015
Bruno Miguel Borges Fernandes,2015/2016,3,53,0,Udinese,Left Center Midfield,415,0,0,Serie A,2015/2016,2015/2016,2015
Bruno Miguel Borges Fernandes,2018,0,3,0,Portugal,Left Midfield,15,0,0,UEFA Euro,2018,2018,2018
Bruno Miguel Borges Fernandes,2020,0,4,0,Portugal,Center Attacking Midfield,20,0,0,UEFA Euro,2020,2020,2020
Bruno Miguel Borges Fernandes,2022,2,8,0,Portugal,Center Attacking Midfield,140,0,0,UEFA Euro,2022,2022,2022
Bruno Miguel Borges Fernandes,2024,2,11,0,Portugal,Center Attacking Midfield,155,0,0,UEFA Euro,2024,2024,2024
Bruno Miranda Villagomez,2024,1,1,0,Bolivia,Right Wing Back,55,0,0,Copa America,2024,2024,2024
"Bruno N""Gotty",2003/2004,0,1,0,Bolton Wanderers,Right Center Back,5,0,0,Premier League,2003/2004,2003/2004,2003
Bruno Petković,2020,0,2,0,Croatia,Center Forward,10,0,0,FIFA World Cup,2020,2020,2020
Bruno Petković,2022,1,1,0,Croatia,Right Center Forward,55,0,0,FIFA World Cup,2022,2022,2022
Bruno Petković,2024,0,4,0,Croatia,Center Forward,20,0,0,FIFA World Cup,2024,2024,2024
Bruno Soriano Llido,2015/2016,5,25,0,Villarreal,Left Defensive Midfield,375,0,0,La Liga,2015/2016,2015/2016,2015
Bruno da Silva Peres,2015/2016,3,40,0,Torino,Right Wing Back,350,0,0,Serie A,2015/2016,2015/2016,2015
Bryan Cristante,2015/2016,0,2,0,Palermo,Left Defensive Midfield,10,0,0,Serie A,2015/2016,2015/2016,2015
Bryan Cristante,2020,0,2,0,Italy,Center Defensive Midfield,10,0,0,UEFA Euro,2020,2020,2020
Bryan Cristante,2024,0,2,0,Italy,Right Center Midfield,10,0,0,UEFA Euro,2024,2024,2024
Bryan Dabo,2015/2016,5,35,0,Montpellier,Right Center Midfield,425,0,0,Ligue 1,2015/2016,2015/2016,2015
Bryan Mbeumo,2022,0,2,0,Cameroon,Right Midfield,10,0,0,African Cup of Nations,2022,2022,2022
Bryan Oviedo,2015/2016,0,5,0,Everton,Left Back,25,0,0,Premier League,2015/2016,2015/2016,2015
Bryan Oviedo,2018,0,3,0,Costa Rica,Left Wing Back,15,0,0,FIFA World Cup,2018,2018,2018
Bryan Ruiz González,2018,0,2,0,Costa Rica,Right Wing,10,0,0,FIFA World Cup,2018,2018,2018
Bryan Silva Teixera,2023,2,3,0,Cape Verde Islands,Center Forward,115,0,0,African Cup of Nations,2023,2023,2023
Budu Zivzivadze,2024,0,1,0,Georgia,Right Center Back,5,0,0,UEFA Euro,2024,2024,2024
Bukayo Saka,2020,0,1,0,England,Center Attacking Midfield,5,0,0,FIFA World Cup,2020,2020,2020
Bukayo Saka,2022,3,7,0,England,Right Wing,185,0,0,FIFA World Cup,2022,2022,2022
Bukayo Saka,2024,2,9,0,England,Right Wing Back,145,0,0,FIFA World Cup,2024,2024,2024
Burak Yılmaz,2020,0,10,0,Turkey,Center Forward,50,0,0,UEFA Euro,2020,2020,2020
Burak Yılmaz,2021/2022,0,2,0,Lille,Left Center Forward,10,0,0,Ligue 1,2021/2022,2021/2022,2021
Busisiwe Ndimeni,2019,0,1,0,South Africa Women's,Left Midfield,5,0,0,Women's World Cup,2019,2019,2019
Bích Thùy Nguyễn Thị,2023,0,4,0,Vietnam Women's,Right Wing,20,0,0,Women's World Cup,2023,2023,2023
Caglar Söyüncü,2020,0,1,0,Turkey,Left Center Back,5,0,0,UEFA Euro,2020,2020,2020
Caio Henrique Oliveira Silva,2022/2023,0,1,0,AS Monaco,Left Wing Back,5,0,0,Ligue 1,2022/2023,2022/2023,2022
Caitlin Dijkstra,2025,0,1,0,Netherlands Women's,Left Center Back,5,0,0,Women's World Cup,2025,2025,2025
Caitlin Jade Foord,2018,0,2,0,Portland Thorns,Center Forward,10,0,0,NWSL,2018,2018,2018
Caitlin Jade Foord,2019,1,6,0,Australia Women's,Left Wing,80,0,0,Women's World Cup,2019,2019,2019
Caitlin Jade Foord,2020/2021,10,37,0,Arsenal WFC,Left Wing,685,0,0,FA Women's Super League,2020/2021,2020/2021,2020
Caitlin Jade Foord,2023,2,17,0,Australia Women's,Left Center Forward,185,0,0,Women's World Cup,2023,2023,2023
Caiuby Francisco da Silva,2015/2016,4,67,0,Augsburg,Left Wing,535,0,0,1. Bundesliga,2015/2016,2015/2016,2015
Cali Farquharson,2018,0,1,0,Washington Spirit,Left Back,5,0,0,NWSL,2018,2018,2018
Callum Davidson,2003/2004,0,1,0,Leicester City,Left Defensive Midfield,5,0,0,Premier League,2003/2004,2003/2004,2003
Callum McGregor,2020,1,2,0,Scotland,Center Defensive Midfield,60,0,0,UEFA Euro,2020,2020,2020
Callum McGregor,2024,0,3,0,Scotland,Left Defensive Midfield,15,0,0,UEFA Euro,2024,2024,2024
Callum McManaman,2015/2016,0,8,0,West Bromwich Albion,Right Midfield,40,0,0,Premier League,2015/2016,2015/2016,2015
Callum Wilson,2015/2016,5,18,0,AFC Bournemouth,Right Center Forward,340,0,0,Premier League,2015/2016,2015/2016,2015
Calum Chambers,2015/2016,0,2,0,Arsenal,Center Forward,10,0,0,Premier League,2015/2016,2015/2016,2015
Calvin Anele Ngcongca,2015/2016,0,4,0,Troyes,Right Center Back,20,0,0,Ligue 1,2015/2016,2015/2016,2015
Calvin Bassey Ughelumba,2023,0,2,0,Nigeria,Left Center Back,10,0,0,African Cup of Nations,2023,2023,2023
Calvin Stengs,2021/2022,0,1,0,OGC Nice,Left Midfield,5,0,0,Ligue 1,2021/2022,2021/2022,2021
Cameron Borthwick-Jackson,2015/2016,0,1,0,Manchester United,Left Back,5,0,0,FA Women's Super League,2015/2016,2015/2016,2015
Cameron Brannagan,2015/2016,0,1,0,Liverpool,Right Center Midfield,5,0,0,Premier League,2015/2016,2015/2016,2015
Cameron Jerome,2015/2016,3,49,0,Norwich City,Center Forward,395,0,0,Premier League,2015/2016,2015/2016,2015
Camila Alejandra Saez Oyaneder,2019,0,1,0,Chile Women's,Left Center Back,5,0,0,Women's World Cup,2019,2019,2019
Camila Martins Pereira,2018,0,9,0,Orlando Pride,Left Center Midfield,45,0,0,NWSL,2018,2018,2018
Caprice Dydasco,2018,0,4,0,Washington Spirit,Left Back,20,0,0,NWSL,2018,2018,2018
Carina Alicia Baltrip-Reyes,2023,0,1,0,Panama Women's,Right Center Back,5,0,0,Women's World Cup,2023,2023,2023
Carina Wenninger,2022,0,1,0,Austria Women's,Right Center Back,5,0,0,UEFA Women's Euro,2022,2022,2022
Carl Cort,2003/2004,0,1,0,Wolverhampton Wanderers,Left Center Forward,5,0,0,Premier League,2003/2004,2003/2004,2003
Carl Gerard McHugh,2021/2022,0,15,0,ATK Mohun Bagan,Left Defensive Midfield,75,0,0,Indian Super league,2021/2022,2021/2022,2021
Carl Jenkinson,2015/2016,2,7,0,West Ham United,Right Back,135,0,0,Premier League,2015/2016,2015/2016,2015
Carl Medjani,2015/2016,1,6,0,Levante UD,Right Center Back,80,0,0,La Liga,2015/2016,2015/2016,2015
Carl Medjani,2016/2017,0,2,0,Leganés,Center Defensive Midfield,10,0,0,La Liga,2016/2017,2016/2017,2016
Carla Humphrey,2018/2019,0,23,0,Bristol City WFC,Right Center Midfield,115,0,0,FA Women's Super League,2018/2019,2018/2019,2018
Carla Humphrey,2019/2020,0,10,0,Bristol City WFC,Right Center Midfield,50,0,0,FA Women's Super League,2019/2020,2019/2020,2019
Carla Humphrey,2020/2021,0,14,0,Bristol City WFC,Right Center Midfield,70,0,0,FA Women's Super League,2020/2021,2020/2021,2020
Carleigh Bennett Frilles,2023,0,1,0,Philippines Women's,Right Center Forward,5,0,0,Women's World Cup,2023,2023,2023
Carles Aleña Castillo,2016/2017,0,1,0,Barcelona,Right Center Forward,5,0,0,La Liga,2016/2017,2016/2017,2016
Carles Aleña Castillo,2018/2019,2,9,0,Barcelona,Left Center Midfield,145,0,0,La Liga,2018/2019,2018/2019,2018
Carles Aleña Castillo,2019/2020,0,2,0,Barcelona,Right Center Midfield,10,0,0,La Liga,2019/2020,2019/2020,2019
Carles Aleña Castillo,2020/2021,0,1,0,Barcelona,Right Defensive Midfield,5,0,0,La Liga,2020/2021,2020/2021,2020
Carles Gil de Pareja Vicent,2013/2014,0,1,0,Elche,Right Wing,5,0,0,La Liga,2013/2014,2013/2014,2013
Carles Gil de Pareja Vicent,2015/2016,2,18,0,Aston Villa,Right Wing,190,0,0,Premier League,2015/2016,2015/2016,2015
Carles Gil de Pareja Vicent,2016/2017,0,1,0,RC Deportivo La Coruña,Center Attacking Midfield,5,0,0,La Liga,2016/2017,2016/2017,2016
Carles Gil de Pareja Vicent,2017/2018,0,2,0,RC Deportivo La Coruña,Right Wing,10,0,0,La Liga,2017/2018,2017/2018,2017
Carles Planas Antolínez,2015/2016,0,3,0,Celta Vigo,Left Back,15,0,0,La Liga,2015/2016,2015/2016,2015
Carles Puyol i Saforcada,2005/2006,0,4,0,Barcelona,Right Center Back,20,0,0,La Liga,2005/2006,2005/2006,2005
Carles Puyol i Saforcada,2006/2007,2,9,0,Barcelona,Left Center Back,145,0,0,La Liga,2006/2007,2006/2007,2006
Carles Puyol i Saforcada,2007/2008,0,7,0,Barcelona,Left Center Back,35,0,0,La Liga,2007/2008,2007/2008,2007
Carles Puyol i Saforcada,2008/2009,1,11,0,Barcelona,Left Center Back,105,0,0,La Liga,2008/2009,2008/2009,2008
Carles Puyol i Saforcada,2009/2010,1,7,0,Barcelona,Right Center Back,85,0,0,La Liga,2009/2010,2009/2010,2009
Carles Puyol i Saforcada,2010/2011,1,5,0,Barcelona,Right Center Back,75,0,0,La Liga,2010/2011,2010/2011,2010
Carles Puyol i Saforcada,2011/2012,3,10,0,Barcelona,Right Center Back,200,0,0,La Liga,2011/2012,2011/2012,2011
Carles Puyol i Saforcada,2012/2013,1,2,0,Barcelona,Right Center Back,60,0,0,La Liga,2012/2013,2012/2013,2012
Carles Puyol i Saforcada,2013/2014,1,1,0,Barcelona,Right Center Back,55,0,0,La Liga,2013/2014,2013/2014,2013
Carles Pérez Sayol,2018/2019,0,1,0,Barcelona,Left Wing,5,0,0,La Liga,2018/2019,2018/2019,2018
Carles Pérez Sayol,2019/2020,0,1,0,Barcelona,Left Wing,5,0,0,La Liga,2019/2020,2019/2020,2019
Carles Rexach i Cerdà,1973/1974,0,5,0,Barcelona,Right Wing,25,0,0,La Liga,1973/1974,1973/1974,1973
Carles Rexach i Cerdà,1977/1978,2,6,0,Barcelona,Left Defensive Midfield,130,0,0,La Liga,1977/1978,1977/1978,1977
Carli Anne Hollins,2018,2,15,0,NJ/NY Gotham FC,Left Center Forward,175,0,0,NWSL,2018,2018,2018
Carli Anne Hollins,2019,3,17,0,United States Women's,Center Forward,235,0,0,Women's World Cup,2019,2019,2019
Carlos Alberto Gomes de Jesus,2003/2004,1,1,0,FC Porto,Left Center Forward,55,0,0,Champions League,2003/2004,2003/2004,2003
Carlos Alberto Rodríguez Gómez,2024,0,2,0,Mexico,Right Center Midfield,10,0,0,FIFA World Cup,2024,2024,2024
