player_name,season_norm,goals,shots,passes,team_name,primary_pos,att_score,mid_score,def_score,league,season_name,season,extracted_year
Aaron Mooy,2018,0,3,0,Australia,Right Center Midfield,15,0,0,FIFA World Cup,2018,2018,2018
Aaron Mooy,2022,0,1,0,Australia,Left Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Abdelhamid Sabiri,2022,1,4,0,Morocco,Left Center Midfield,70,0,0,FIFA World Cup,2022,2022,2022
Abdelkarim Hassan Al Haj Fadlalla,2022,0,6,0,Qatar,Left Center Back,30,0,0,FIFA World Cup,2022,2022,2022
Abderrazak Hamdallah,2022,0,2,0,Morocco,Center Forward,10,0,0,FIFA World Cup,2022,2022,2022
Abdessamad Ezzalzouli,2022,0,1,0,Morocco,Left Center Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Abdessamad Ezzalzouli,2023,0,4,0,Morocco,Left Midfield,20,0,0,FIFA World Cup,2023,2023,2023
Abdou Diallo,2022,0,1,0,Senegal,Left Center Back,5,0,0,FIFA World Cup,2022,2022,2022
Abdou Diallo,2023,0,2,0,Senegal,Center Back,10,0,0,FIFA World Cup,2023,2023,2023
Abdoulaye Seck,2023,1,5,0,Senegal,Right Center Back,75,0,0,FIFA World Cup,2023,2023,2023
Abdulaziz Hatem Mohammed Abdullah,2022,0,1,0,Qatar,Left Center Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Abdulelah Al Amri,2022,0,1,0,Saudi Arabia,Right Center Back,5,0,0,FIFA World Cup,2022,2022,2022
Abdulelah Saad Hameed Al-Malki,2022,0,2,0,Saudi Arabia,Left Defensive Midfield,10,0,0,FIFA World Cup,2022,2022,2022
Abdullah Ibrahim Otayf,2018,0,2,0,Saudi Arabia,Center Defensive Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Abdulrahman Al-Obood,2022,0,1,0,Saudi Arabia,Left Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Achraf Dari,2022,1,1,0,Morocco,Left Center Back,55,0,0,FIFA World Cup,2022,2022,2022
Achraf Hakimi Mouh,2018,0,1,0,Morocco,Left Back,5,0,0,FIFA World Cup,2018,2018,2018
Achraf Hakimi Mouh,2022,1,5,0,Morocco,Right Back,75,0,0,FIFA World Cup,2022,2022,2022
Achraf Hakimi Mouh,2023,1,6,0,Morocco,Right Back,80,0,0,FIFA World Cup,2023,2023,2023
Adem Ljajić,2018,0,1,0,Serbia,Left Wing,5,0,0,FIFA World Cup,2018,2018,2018
Adnan Januzaj,2018,1,3,0,Belgium,Left Wing,65,0,0,FIFA World Cup,2018,2018,2018
Adrien Rabiot,2020,0,3,0,France,Left Wing Back,15,0,0,FIFA World Cup,2020,2020,2020
Adrien Rabiot,2022,1,9,0,France,Left Defensive Midfield,95,0,0,FIFA World Cup,2022,2022,2022
Adrien Rabiot,2024,0,3,0,France,Left Center Midfield,15,0,0,FIFA World Cup,2024,2024,2024
Agne Simonsson,1958,1,3,0,Sweden,Center Forward,65,0,0,FIFA World Cup,1958,1958,1958
Ahmad Nourollahi,2022,0,5,0,Iran,Left Defensive Midfield,25,0,0,FIFA World Cup,2022,2022,2022
Ajdin Hrustic,2022,0,1,0,Australia,Right Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Akram Hassan Afif,2022,0,2,0,Qatar,Left Center Forward,10,0,0,FIFA World Cup,2022,2022,2022
Alan Dzagoev,2018,1,2,0,Russia,Center Attacking Midfield,60,0,0,FIFA World Cup,2018,2018,2018
Alan James Ball,1970,0,4,0,England,Right Center Midfield,20,0,0,FIFA World Cup,1970,1970,1970
Alberto Gallardo,1970,1,6,0,Peru,Left Midfield,80,0,0,FIFA World Cup,1970,1970,1970
Alberto Junior Rodríguez Valdelomar,2018,0,2,0,Peru,Left Center Back,10,0,0,FIFA World Cup,2018,2018,2018
Albin Ekdal,2018,0,3,0,Sweden,Left Center Midfield,15,0,0,FIFA World Cup,2018,2018,2018
Albin Ekdal,2020,0,2,0,Sweden,Left Center Midfield,10,0,0,FIFA World Cup,2020,2020,2020
Alejandro Darío Gómez,2022,0,2,0,Argentina,Left Midfield,10,0,0,FIFA World Cup,2022,2022,2022
Alejandro Garnacho Ferreyra,2024,0,2,0,Argentina,Left Wing,10,0,0,FIFA World Cup,2024,2024,2024
Alejandro Jesús Bran Flores,2024,0,1,0,Costa Rica,Center Defensive Midfield,5,0,0,FIFA World Cup,2024,2024,2024
Aleksandar Kolarov,2018,1,2,0,Serbia,Left Back,60,0,0,FIFA World Cup,2018,2018,2018
Aleksandar Mitrović,2018,1,16,0,Serbia,Center Forward,130,0,0,FIFA World Cup,2018,2018,2018
Aleksandar Mitrović,2022,2,10,0,Serbia,Center Forward,150,0,0,FIFA World Cup,2022,2022,2022
Aleksandar Mitrović,2024,0,10,0,Serbia,Center Forward,50,0,0,FIFA World Cup,2024,2024,2024
Aleksandr Erokhin,2018,0,3,0,Russia,Right Wing,15,0,0,FIFA World Cup,2018,2018,2018
Aleksandr Golovin,2018,2,4,0,Russia,Left Center Forward,120,0,0,FIFA World Cup,2018,2018,2018
Aleksandr Golovin,2020,0,5,0,Russia,Left Attacking Midfield,25,0,0,FIFA World Cup,2020,2020,2020
Aleksandr Samedov,2018,0,2,0,Russia,Right Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Aleksey Miranchuk,2020,1,2,0,Russia,Left Center Midfield,60,0,0,FIFA World Cup,2020,2020,2020
Alex Sandro Lobo Silva,2022,0,1,0,Brazil,Left Back,5,0,0,FIFA World Cup,2022,2022,2022
Alexander Djiku,2023,1,1,0,Ghana,Right Center Back,55,0,0,FIFA World Cup,2023,2023,2023
Alexander Isak,2020,0,8,0,Sweden,Left Center Forward,40,0,0,FIFA World Cup,2020,2020,2020
Alexis Mac Allister,2022,1,7,0,Argentina,Left Center Midfield,85,0,0,FIFA World Cup,2022,2022,2022
Alexis Mac Allister,2024,1,7,0,Argentina,Right Defensive Midfield,85,0,0,FIFA World Cup,2024,2024,2024
Alfred John Momar N''Diaye,2018,0,1,0,Senegal,Center Defensive Midfield,5,0,0,FIFA World Cup,2018,2018,2018
Alfredo Estrella Del'Aguila,1962,0,1,0,Mexico,Right Wing,5,0,0,FIFA World Cup,1962,1962,1962
Alfreð Finnbogason,2018,1,6,0,Iceland,Center Forward,80,0,0,FIFA World Cup,2018,2018,2018
Ali Abdi,2023,0,1,0,Tunisia,Left Back,5,0,0,FIFA World Cup,2023,2023,2023
Ali Al Hassan,2022,0,1,0,Saudi Arabia,Right Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Ali Gholizadeh,2022,0,1,0,Iran,Right Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Alidu Seidu,2022,0,1,0,Ghana,Right Wing Back,5,0,0,FIFA World Cup,2022,2022,2022
Alireza Jahanbakhsh,2018,0,2,0,Iran,Right Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Alireza Jahanbakhsh,2022,0,3,0,Iran,Right Midfield,15,0,0,FIFA World Cup,2022,2022,2022
Almoez Ali Zainalabiddin Abdulla,2022,0,3,0,Qatar,Right Center Forward,15,0,0,FIFA World Cup,2022,2022,2022
Amadou Onana,2022,0,2,0,Belgium,Right Defensive Midfield,10,0,0,FIFA World Cup,2022,2022,2022
Amadou Onana,2024,0,3,0,Belgium,Left Defensive Midfield,15,0,0,FIFA World Cup,2024,2024,2024
Amine Adli,2023,0,5,0,Morocco,Right Midfield,25,0,0,FIFA World Cup,2023,2023,2023
Amine Harit,2018,0,3,0,Morocco,Left Wing,15,0,0,FIFA World Cup,2018,2018,2018
Amine Harit,2023,0,1,0,Morocco,Right Wing,5,0,0,FIFA World Cup,2023,2023,2023
Amir Richardson,2023,0,1,0,Morocco,Left Center Midfield,5,0,0,FIFA World Cup,2023,2023,2023
Andreas Granqvist,2018,2,6,0,Sweden,Left Center Back,130,0,0,FIFA World Cup,2018,2018,2018
Andreas Hoelgebaum Pereira,2024,1,2,0,Brazil,Left Center Midfield,60,0,0,FIFA World Cup,2024,2024,2024
Andrej Kramarić,2018,2,12,0,Croatia,Center Attacking Midfield,160,0,0,FIFA World Cup,2018,2018,2018
Andrej Kramarić,2020,0,4,0,Croatia,Center Attacking Midfield,20,0,0,FIFA World Cup,2020,2020,2020
Andrej Kramarić,2022,2,10,0,Croatia,Right Wing,150,0,0,FIFA World Cup,2022,2022,2022
Andrej Kramarić,2024,1,4,0,Croatia,Left Wing,70,0,0,FIFA World Cup,2024,2024,2024
Andrija Živković,2018,0,1,0,Serbia,Center Attacking Midfield,5,0,0,FIFA World Cup,2018,2018,2018
Andrija Živković,2022,0,1,0,Serbia,Right Wing Back,5,0,0,FIFA World Cup,2022,2022,2022
André Ayew Pelé,2022,1,2,0,Ghana,Center Attacking Midfield,60,0,0,FIFA World Cup,2022,2022,2022
André Martín Carrillo Díaz,2018,1,3,0,Peru,Right Midfield,65,0,0,FIFA World Cup,2018,2018,2018
André Martín Carrillo Díaz,2024,0,1,0,Peru,Right Defensive Midfield,5,0,0,FIFA World Cup,2024,2024,2024
Anga Dedryck Boyata,2018,0,1,0,Belgium,Center Back,5,0,0,FIFA World Cup,2018,2018,2018
Anice Badri,2018,0,3,0,Tunisia,Left Center Forward,15,0,0,FIFA World Cup,2018,2018,2018
Anis Ben Slimane,2022,0,1,0,Tunisia,Right Attacking Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Anis Ben Slimane,2023,0,3,0,Tunisia,Center Attacking Midfield,15,0,0,FIFA World Cup,2023,2023,2023
Ante Budimir,2020,0,2,0,Croatia,Left Center Midfield,10,0,0,FIFA World Cup,2020,2020,2020
Ante Budimir,2022,0,1,0,Croatia,Center Forward,5,0,0,FIFA World Cup,2022,2022,2022
Ante Budimir,2024,0,4,0,Croatia,Center Forward,20,0,0,FIFA World Cup,2024,2024,2024
Ante Rebić,2018,1,15,0,Croatia,Right Wing,125,0,0,FIFA World Cup,2018,2018,2018
Ante Rebić,2020,0,5,0,Croatia,Center Forward,25,0,0,FIFA World Cup,2020,2020,2020
Antoine Griezmann,2018,4,21,0,France,Center Attacking Midfield,305,0,0,FIFA World Cup,2018,2018,2018
Antoine Griezmann,2020,1,8,0,France,Center Attacking Midfield,90,0,0,FIFA World Cup,2020,2020,2020
Antoine Griezmann,2022,0,6,0,France,Center Attacking Midfield,30,0,0,FIFA World Cup,2022,2022,2022
Antoine Griezmann,2024,0,12,0,France,Center Attacking Midfield,60,0,0,FIFA World Cup,2024,2024,2024
Antoine Semenyo,2022,0,1,0,Ghana,Center Forward,5,0,0,FIFA World Cup,2022,2022,2022
Antoine Semenyo,2023,0,2,0,Ghana,Center Forward,10,0,0,FIFA World Cup,2023,2023,2023
Antonee Robinson,2024,0,3,0,United States,Left Back,15,0,0,FIFA World Cup,2024,2024,2024
Antonio Jasso Alvarez,1962,0,3,0,Mexico,Right Center Midfield,15,0,0,FIFA World Cup,1962,1962,1962
Antonio Rüdiger,2020,0,2,0,Germany,Left Center Back,10,0,0,FIFA World Cup,2020,2020,2020
Antonio Rüdiger,2022,0,6,0,Germany,Left Center Back,30,0,0,FIFA World Cup,2022,2022,2022
Antonio Rüdiger,2024,0,4,0,Germany,Right Center Back,20,0,0,FIFA World Cup,2024,2024,2024
Antony Matheus dos Santos,2022,0,6,0,Brazil,Right Wing,30,0,0,FIFA World Cup,2022,2022,2022
Antônio de Oliveira Filho,1990,0,5,0,Brazil,Left Center Forward,25,0,0,FIFA World Cup,1990,1990,1990
Ao Tanaka,2022,1,1,0,Japan,Right Defensive Midfield,55,0,0,FIFA World Cup,2022,2022,2022
Arie Haan,1974,0,2,0,Netherlands,Left Center Back,10,0,0,FIFA World Cup,1974,1974,1974
Ariel Lassiter,2024,0,1,0,Costa Rica,Left Wing Back,5,0,0,FIFA World Cup,2024,2024,2024
Aron Einar Gunnarsson,2018,0,2,0,Iceland,Left Defensive Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Artem Dzyuba,2018,3,8,0,Russia,Center Forward,190,0,0,FIFA World Cup,2018,2018,2018
Artem Dzyuba,2020,1,5,0,Russia,Center Forward,75,0,0,FIFA World Cup,2020,2020,2020
Arthur Theate,2024,0,2,0,Belgium,Left Back,10,0,0,FIFA World Cup,2024,2024,2024
Ashley Young,2018,0,2,0,England,Left Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Aurélien Djani Tchouaméni,2022,1,7,0,France,Right Defensive Midfield,85,0,0,FIFA World Cup,2022,2022,2022
Aurélien Djani Tchouaméni,2024,0,12,0,France,Center Defensive Midfield,60,0,0,FIFA World Cup,2024,2024,2024
Axel Disasi,2022,0,1,0,France,Right Back,5,0,0,FIFA World Cup,2022,2022,2022
Axel Witsel,2018,0,6,0,Belgium,Left Center Midfield,30,0,0,FIFA World Cup,2018,2018,2018
Axel Witsel,2020,0,2,0,Belgium,Left Defensive Midfield,10,0,0,FIFA World Cup,2020,2020,2020
Axel Witsel,2022,0,1,0,Belgium,Left Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Ayoub El Kaabi,2018,0,1,0,Morocco,Center Forward,5,0,0,FIFA World Cup,2018,2018,2018
Ayoub El Kaabi,2023,0,6,0,Morocco,Center Forward,30,0,0,FIFA World Cup,2023,2023,2023
Aziz Eraltay Behich,2018,0,2,0,Australia,Left Back,10,0,0,FIFA World Cup,2018,2018,2018
Aziz Eraltay Behich,2022,0,2,0,Australia,Left Back,10,0,0,FIFA World Cup,2022,2022,2022
Azzedine Ounahi,2022,0,6,0,Morocco,Left Defensive Midfield,30,0,0,FIFA World Cup,2022,2022,2022
Azzedine Ounahi,2023,1,7,0,Morocco,Right Center Midfield,85,0,0,FIFA World Cup,2023,2023,2023
Aïssa Bilal Laïdouni,2022,0,2,0,Tunisia,Left Defensive Midfield,10,0,0,FIFA World Cup,2022,2022,2022
Aïssa Bilal Laïdouni,2023,0,1,0,Tunisia,Left Defensive Midfield,5,0,0,FIFA World Cup,2023,2023,2023
Badr Banoun,2022,0,1,0,Morocco,Right Center Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Bamidele Alli,2018,1,6,0,England,Left Attacking Midfield,80,0,0,FIFA World Cup,2018,2018,2018
Benjamin Henrichs,2024,0,1,0,Germany,Left Back,5,0,0,FIFA World Cup,2024,2024,2024
Benjamin Pavard,2018,1,4,0,France,Right Back,70,0,0,FIFA World Cup,2018,2018,2018
Benjamin Pavard,2020,0,1,0,France,Right Wing Back,5,0,0,FIFA World Cup,2020,2020,2020
Bernd Bransch,1974,0,3,0,German DR,Left Center Back,15,0,0,FIFA World Cup,1974,1974,1974
Bernd Hölzenbein,1974,0,2,0,Germany,Left Midfield,10,0,0,FIFA World Cup,1974,1974,1974
Bernhard Cullmann,1974,0,3,0,Germany,Right Midfield,15,0,0,FIFA World Cup,1974,1974,1974
Berti Vogts,1974,0,2,0,Germany,Right Center Back,10,0,0,FIFA World Cup,1974,1974,1974
Bilal El Khannous,2023,0,2,0,Morocco,Left Center Midfield,10,0,0,FIFA World Cup,2023,2023,2023
Birkir Bjarnason,2018,0,7,0,Iceland,Left Wing,35,0,0,FIFA World Cup,2018,2018,2018
Blaise Matuidi,2018,0,5,0,France,Left Wing,25,0,0,FIFA World Cup,2018,2018,2018
Bo Göran Larsson,1974,0,1,0,Sweden,Left Midfield,5,0,0,FIFA World Cup,1974,1974,1974
Bobby Charlton,1970,0,4,0,England,Center Attacking Midfield,20,0,0,FIFA World Cup,1970,1970,1970
Bohumil Vesely,1970,0,1,0,Czechoslovakia,Right Midfield,5,0,0,FIFA World Cup,1970,1970,1970
Borna Barišić,2022,0,1,0,Croatia,Left Back,5,0,0,FIFA World Cup,2022,2022,2022
Borna Sosa,2022,0,2,0,Croatia,Left Back,10,0,0,FIFA World Cup,2022,2022,2022
Boulaye Dia,2022,1,8,0,Senegal,Center Forward,90,0,0,FIFA World Cup,2022,2022,2022
Bradley Barcola,2024,1,3,0,France,Left Wing,65,0,0,FIFA World Cup,2024,2024,2024
Brenden Aaronson,2022,0,1,0,United States,Right Center Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Bruno Guimarães Rodriguez Moura,2022,0,5,0,Brazil,Right Defensive Midfield,25,0,0,FIFA World Cup,2022,2022,2022
Bruno Guimarães Rodriguez Moura,2024,0,6,0,Brazil,Right Defensive Midfield,30,0,0,FIFA World Cup,2024,2024,2024
Bruno Petković,2020,0,2,0,Croatia,Center Forward,10,0,0,FIFA World Cup,2020,2020,2020
Bruno Petković,2022,1,1,0,Croatia,Right Center Forward,55,0,0,FIFA World Cup,2022,2022,2022
Bruno Petković,2024,0,4,0,Croatia,Center Forward,20,0,0,FIFA World Cup,2024,2024,2024
Bryan Oviedo,2018,0,3,0,Costa Rica,Left Wing Back,15,0,0,FIFA World Cup,2018,2018,2018
Bryan Ruiz González,2018,0,2,0,Costa Rica,Right Wing,10,0,0,FIFA World Cup,2018,2018,2018
Bukayo Saka,2020,0,1,0,England,Center Attacking Midfield,5,0,0,FIFA World Cup,2020,2020,2020
Bukayo Saka,2022,3,7,0,England,Right Wing,185,0,0,FIFA World Cup,2022,2022,2022
Bukayo Saka,2024,2,9,0,England,Right Wing Back,145,0,0,FIFA World Cup,2024,2024,2024
Carlos Alberto Rodríguez Gómez,2024,0,2,0,Mexico,Right Center Midfield,10,0,0,FIFA World Cup,2024,2024,2024
Carlos Alberto Torres,1970,1,13,0,Brazil,Right Back,115,0,0,FIFA World Cup,1970,1970,1970
Carlos Alberto Vela Garrido,2018,1,10,0,Mexico,Center Attacking Midfield,100,0,0,FIFA World Cup,2018,2018,2018
Carlos Andrés Sánchez Arcosa,2018,0,2,0,Uruguay,Right Wing,10,0,0,FIFA World Cup,2018,2018,2018
Carlos Augusto Zambrano Ochandarte,2024,0,2,0,Peru,Center Back,10,0,0,FIFA World Cup,2024,2024,2024
Carlos Caetano Bledorn Verri,1990,0,1,0,Brazil,Left Defensive Midfield,5,0,0,FIFA World Cup,1990,1990,1990
Carlos Daniel Tapia,1986,0,1,0,Argentina,Left Center Midfield,5,0,0,FIFA World Cup,1986,1986,1986
Carlos Henrique Casimiro,2018,0,4,0,Brazil,Center Defensive Midfield,20,0,0,FIFA World Cup,2018,2018,2018
Carlos Henrique Casimiro,2022,2,10,0,Brazil,Left Defensive Midfield,150,0,0,FIFA World Cup,2022,2022,2022
Carlos Joel Salcedo Hernández,2018,0,5,0,Mexico,Right Center Back,25,0,0,FIFA World Cup,2018,2018,2018
Carlos Uriel Antuna Romero,2022,0,2,0,Mexico,Left Wing,10,0,0,FIFA World Cup,2022,2022,2022
Carlos Uriel Antuna Romero,2024,0,2,0,Mexico,Right Midfield,10,0,0,FIFA World Cup,2024,2024,2024
Celso Borges Mora,2018,0,5,0,Costa Rica,Right Center Midfield,25,0,0,FIFA World Cup,2018,2018,2018
Cheikh Ahmadou Bamba Mbacke Dieng,2022,1,4,0,Senegal,Center Forward,70,0,0,FIFA World Cup,2022,2022,2022
Cheikh Ahmadou Bamba Mbacke Dieng,2023,1,1,0,Senegal,Center Back,55,0,0,FIFA World Cup,2023,2023,2023
Cheikh N''Doye,2018,0,1,0,Senegal,Right Center Midfield,5,0,0,FIFA World Cup,2018,2018,2018
Chris Führich,2024,0,1,0,Germany,Left Wing,5,0,0,FIFA World Cup,2024,2024,2024
Chris Richards,2024,0,2,0,United States,Right Center Back,10,0,0,FIFA World Cup,2024,2024,2024
Christian Alberto Cueva Bravo,2018,0,2,0,Peru,Center Attacking Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Christian Alberto Cueva Bravo,2024,0,1,0,Peru,Center Back,5,0,0,FIFA World Cup,2024,2024,2024
Christian Pulisic,2022,1,9,0,United States,Left Wing,95,0,0,FIFA World Cup,2022,2022,2022
Christian Pulisic,2024,1,7,0,United States,Left Wing,85,0,0,FIFA World Cup,2024,2024,2024
Claudio Paul Caniggia,1990,1,1,0,Argentina,Center Forward,55,0,0,FIFA World Cup,1990,1990,1990
Clodoaldo Tavares de Santana,1970,1,10,0,Brazil,Right Defensive Midfield,100,0,0,FIFA World Cup,1970,1970,1970
Cláudio Ibrahim Vaz Leal,1990,0,2,0,Brazil,Left Wing Back,10,0,0,FIFA World Cup,1990,1990,1990
Cody Mathès Gakpo,2022,3,5,0,Netherlands,Right Center Forward,175,0,0,FIFA World Cup,2022,2022,2022
Cody Mathès Gakpo,2024,3,13,0,Netherlands,Left Wing,215,0,0,FIFA World Cup,2024,2024,2024
Cole Palmer,2024,2,4,0,England,Right Attacking Midfield,120,0,0,FIFA World Cup,2024,2024,2024
Colin Bell,1970,0,2,0,England,Center Attacking Midfield,10,0,0,FIFA World Cup,1970,1970,1970
Corentin Tolisso,2018,0,2,0,France,Left Center Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Corentin Tolisso,2020,0,1,0,France,Right Defensive Midfield,5,0,0,FIFA World Cup,2020,2020,2020
Craig Goodwin,2022,1,2,0,Australia,Left Midfield,60,0,0,FIFA World Cup,2022,2022,2022
Cristhian Ricardo Stuani Curbelo,2018,0,1,0,Uruguay,Left Center Forward,5,0,0,FIFA World Cup,2018,2018,2018
Cristian David Pavón,2018,0,1,0,Argentina,Left Attacking Midfield,5,0,0,FIFA World Cup,2018,2018,2018
Cristian Gabriel Rodríguez Barrotti,2018,0,4,0,Uruguay,Center Attacking Midfield,20,0,0,FIFA World Cup,2018,2018,2018
Cristian Gabriel Romero,2024,0,1,0,Argentina,Right Center Back,5,0,0,FIFA World Cup,2024,2024,2024
Cristian Gamboa Luna,2018,0,3,0,Costa Rica,Right Wing Back,15,0,0,FIFA World Cup,2018,2018,2018
César Jasib Montes Castro,2022,0,1,0,Mexico,Center Back,5,0,0,FIFA World Cup,2022,2022,2022
César Jasib Montes Castro,2024,0,3,0,Mexico,Right Center Back,15,0,0,FIFA World Cup,2024,2024,2024
César Saúl Huerta Valera,2024,0,4,0,Mexico,Right Midfield,20,0,0,FIFA World Cup,2024,2024,2024
Dagoberto Fontes,1970,0,3,0,Uruguay,Center Forward,15,0,0,FIFA World Cup,1970,1970,1970
Daichi Kamada,2022,0,6,0,Japan,Left Wing,30,0,0,FIFA World Cup,2022,2022,2022
Daizen Maeda,2022,1,2,0,Japan,Center Forward,60,0,0,FIFA World Cup,2022,2022,2022
Daler Kuzyaev,2018,1,3,0,Russia,Right Center Midfield,65,0,0,FIFA World Cup,2018,2018,2018
Daler Kuzyaev,2020,0,1,0,Russia,Left Wing Back,5,0,0,FIFA World Cup,2020,2020,2020
Daley Blind,2022,1,5,0,Netherlands,Left Wing Back,75,0,0,FIFA World Cup,2022,2022,2022
Daniel Alves da Silva,2022,0,3,0,Brazil,Right Back,15,0,0,FIFA World Cup,2022,2022,2022
Daniel Arzani,2018,0,2,0,Australia,Left Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Daniel Colindres Solera,2018,0,3,0,Costa Rica,Left Wing,15,0,0,FIFA World Cup,2018,2018,2018
Daniel Nii Tackie Mensah Welbeck,2018,0,2,0,England,Right Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Danilo Luiz da Silva,2022,0,2,0,Brazil,Left Back,10,0,0,FIFA World Cup,2022,2022,2022
Danilo Luiz da Silva,2024,0,1,0,Brazil,Right Back,5,0,0,FIFA World Cup,2024,2024,2024
Danny Rose,2018,0,1,0,England,Left Midfield,5,0,0,FIFA World Cup,2018,2018,2018
Darko Lazović,2022,0,1,0,Serbia,Right Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Darwin Gabriel Núñez Ribeiro,2022,0,3,0,Uruguay,Left Center Forward,15,0,0,FIFA World Cup,2022,2022,2022
Darwin Gabriel Núñez Ribeiro,2024,2,21,0,Uruguay,Center Forward,205,0,0,FIFA World Cup,2024,2024,2024
David Alberto Guzmán Pérez,2018,0,1,0,Costa Rica,Left Center Midfield,5,0,0,FIFA World Cup,2018,2018,2018
David Raum,2024,0,1,0,Germany,Left Back,5,0,0,FIFA World Cup,2024,2024,2024
Davy Klaassen,2022,1,2,0,Netherlands,Center Attacking Midfield,60,0,0,FIFA World Cup,2022,2022,2022
Dayotchanculle Upamecano,2024,0,3,0,France,Right Center Back,15,0,0,FIFA World Cup,2024,2024,2024
Declan Rice,2020,0,1,0,England,Left Defensive Midfield,5,0,0,FIFA World Cup,2020,2020,2020
Declan Rice,2024,0,9,0,England,Left Defensive Midfield,45,0,0,FIFA World Cup,2024,2024,2024
Dejan Kulusevski,2020,0,3,0,Sweden,Right Center Forward,15,0,0,FIFA World Cup,2020,2020,2020
Dejan Lovren,2018,0,6,0,Croatia,Right Center Back,30,0,0,FIFA World Cup,2018,2018,2018
Dejan Lovren,2020,0,1,0,Croatia,Right Center Back,5,0,0,FIFA World Cup,2020,2020,2020
Dejan Lovren,2022,0,4,0,Croatia,Right Center Back,20,0,0,FIFA World Cup,2022,2022,2022
Denis Cheryshev,2018,5,14,0,Russia,Left Wing,320,0,0,FIFA World Cup,2018,2018,2018
Denzel Dumfries,2020,2,6,0,Netherlands,Right Wing Back,130,0,0,FIFA World Cup,2020,2020,2020
Denzel Dumfries,2022,1,2,0,Netherlands,Right Wing Back,60,0,0,FIFA World Cup,2022,2022,2022
Denzel Dumfries,2024,0,4,0,Netherlands,Right Back,20,0,0,FIFA World Cup,2024,2024,2024
Diego Armando Maradona,1986,4,17,0,Argentina,Center Attacking Midfield,285,0,0,FIFA World Cup,1986,1986,1986
Diego Armando Maradona,1990,0,1,0,Argentina,Center Attacking Midfield,5,0,0,FIFA World Cup,1990,1990,1990
Diego Nicolás De La Cruz Arcosa,2022,0,1,0,Uruguay,Right Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Diego Nicolás De La Cruz Arcosa,2024,0,5,0,Uruguay,Center Attacking Midfield,25,0,0,FIFA World Cup,2024,2024,2024
Diego Roberto Godín Leal,2018,0,3,0,Uruguay,Left Center Back,15,0,0,FIFA World Cup,2018,2018,2018
Diego Roberto Godín Leal,2022,0,1,0,Uruguay,Right Center Back,5,0,0,FIFA World Cup,2022,2022,2022
Diego Sebastián Laxalt Suárez,2018,0,1,0,Uruguay,Left Back,5,0,0,FIFA World Cup,2018,2018,2018
Dodi Lukebakio,2024,0,3,0,Belgium,Right Wing,15,0,0,FIFA World Cup,2024,2024,2024
Domagoj Vida,2018,2,4,0,Croatia,Left Center Back,120,0,0,FIFA World Cup,2018,2018,2018
Donyell Malen,2020,0,3,0,Netherlands,Left Center Forward,15,0,0,FIFA World Cup,2020,2020,2020
Donyell Malen,2024,2,6,0,Netherlands,Right Wing,130,0,0,FIFA World Cup,2024,2024,2024
Douglas Costa de Souza,2018,0,4,0,Brazil,Right Wing,20,0,0,FIFA World Cup,2018,2018,2018
Douglas Luiz Soares de Paulo,2024,0,1,0,Brazil,Center Attacking Midfield,5,0,0,FIFA World Cup,2024,2024,2024
Dries Mertens,2018,1,6,0,Belgium,Right Attacking Midfield,80,0,0,FIFA World Cup,2018,2018,2018
Dries Mertens,2020,0,1,0,Belgium,Right Attacking Midfield,5,0,0,FIFA World Cup,2020,2020,2020
Dries Mertens,2022,0,3,0,Belgium,Center Attacking Midfield,15,0,0,FIFA World Cup,2022,2022,2022
Dušan Tadić,2018,0,3,0,Serbia,Right Wing,15,0,0,FIFA World Cup,2018,2018,2018
Dušan Tadić,2022,0,1,0,Serbia,Center Attacking Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Dušan Vlahović,2022,1,3,0,Serbia,Right Center Forward,65,0,0,FIFA World Cup,2022,2022,2022
Dušan Vlahović,2024,0,6,0,Serbia,Left Attacking Midfield,30,0,0,FIFA World Cup,2024,2024,2024
Dylan Daniel Mahmoud Bronn,2018,1,1,0,Tunisia,Right Back,55,0,0,FIFA World Cup,2018,2018,2018
